customer id ,year,month,class_name,skus_viewed,skus_added_to_cart,skus_purchased,Revenue,Acquisition_Date,Acquisition_Channel,Acquisition_Device,year_month
925598,2016,9,Beds,40,3,0,0,6/25/14,,,2016-9
925598,2016,9,Sheets And Sheet Sets,6,2,0,0,6/25/14,,,2016-9
925598,2016,9,TV Stands & Entertainment Centers,1,0,0,0,6/25/14,,,2016-9
925598,2016,9,Wall Art,6,0,0,0,6/25/14,,,2016-9
938184,2016,9,Bar Stools,1,0,0,0,5/6/05,Comparison Shopping,,2016-9
944932,2016,9,End Tables,5,0,0,0,12/24/15,Search - Paid,,2016-9
954823,2016,9,Accent Pillows,1,0,0,0,3/21/10,Comparison Shopping,,2016-9
954823,2016,9,Area Rugs,2,0,0,0,3/21/10,Comparison Shopping,,2016-9
954823,2016,9,Bedding Sets,8,0,0,0,3/21/10,Comparison Shopping,,2016-9
954823,2016,9,End Tables,4,0,0,0,3/21/10,Comparison Shopping,,2016-9
954823,2016,9,Wall Art,2,0,0,0,3/21/10,Comparison Shopping,,2016-9
956648,2016,9,Area Rugs,30,0,0,0,3/11/16,,,2016-9
957267,2016,9,Curtains & Drapes,3,0,0,0,11/7/13,Search - Paid,,2016-9
960413,2016,9,Sheets And Sheet Sets,1,0,0,0,5/21/15,Display - Acquisition,Phone,2016-9
966009,2016,9,Bedding Sets,0,0,0,0,7/5/03,Search - Paid,,2016-9
973812,2016,9,Wall Art,1,0,0,0,4/2/10,Comparison Shopping,,2016-9
997423,2016,9,Accent Pillows,1,0,0,0,9/24/12,,,2016-9
997423,2016,9,Area Rugs,6,0,0,0,9/24/12,,,2016-9
1002757,2016,9,Area Rugs,27,0,0,0,11/10/04,Search - Paid,,2016-9
1002757,2016,9,Bar Stools,1,0,0,0,11/10/04,Search - Paid,,2016-9
1008902,2016,9,Beds,2,0,0,0,1/15/11,,,2016-9
1008902,2016,9,Curtains & Drapes,2,0,0,0,1/15/11,,,2016-9
1011904,2016,9,Wall Art,1,0,0,0,6/5/03,,,2016-9
1028267,2016,9,Wall Art,1,0,0,0,4/14/03,Search - Paid,,2016-9
1032847,2016,9,Curtains & Drapes,11,0,0,0,2/26/14,,,2016-9
1046179,2016,9,Area Rugs,6,0,0,0,6/13/13,Search - Paid,,2016-9
1046179,2016,9,TV Stands & Entertainment Centers,7,1,0,0,6/13/13,Search - Paid,,2016-9
1047582,2016,9,Bedding Sets,2,0,0,0,9/12/11,Search - Organic,Desktop,2016-9
1047582,2016,9,Sheets And Sheet Sets,3,0,0,0,9/12/11,Search - Organic,Desktop,2016-9
1048073,2016,9,Bar Stools,3,0,0,0,12/24/15,Search - Organic,,2016-9
1050290,2016,9,Accent Pillows,0,0,0,0,4/14/16,Comparison Shopping,,2016-9
1051252,2016,9,Area Rugs,1,0,0,0,4/11/14,,,2016-9
1067197,2016,9,Wall Art,2,1,0,0,5/8/09,,,2016-9
1067508,2016,9,Area Rugs,2,1,1,186,12/12/06,Comparison Shopping,,2016-9
1067508,2016,9,Bar Stools,1,0,0,0,12/12/06,Comparison Shopping,,2016-9
1068232,2016,9,Area Rugs,6,0,0,0,7/13/05,,,2016-9
1068232,2016,9,Bedding Sets,0,0,0,0,7/13/05,,,2016-9
1068232,2016,9,Beds,6,0,0,0,7/13/05,,,2016-9
1068232,2016,9,Wall Art,1,0,0,0,7/13/05,,,2016-9
1070029,2016,9,Accent Pillows,15,0,0,0,12/16/15,Search - Organic,,2016-9
1070029,2016,9,Area Rugs,3,0,0,0,12/16/15,Search - Organic,,2016-9
1070029,2016,9,Wall Art,3,0,0,0,12/16/15,Search - Organic,,2016-9
1074220,2016,9,Bedding Sets,4,0,0,0,2/1/03,,,2016-9
1104834,2016,9,Area Rugs,1,1,0,0,12/2/04,Search - Organic,,2016-9
1117060,2016,9,Area Rugs,1,0,0,0,7/25/05,Search - Paid,,2016-9
1119585,2016,9,Area Rugs,1,0,0,0,12/28/11,Search - Paid,,2016-9
1119585,2016,9,Bedding Sets,1,0,0,0,12/28/11,Search - Paid,,2016-9
1119710,2016,9,Curtains & Drapes,13,0,0,0,12/28/07,,,2016-9
1119710,2016,9,TV Stands & Entertainment Centers,9,0,0,0,12/28/07,,,2016-9
1128979,2016,9,Bar Stools,8,0,0,0,3/7/10,Comparison Shopping,,2016-9
1128979,2016,9,Beds,6,0,0,0,3/7/10,Comparison Shopping,,2016-9
1128979,2016,9,End Tables,2,0,0,0,3/7/10,Comparison Shopping,,2016-9
1128979,2016,9,Sheets And Sheet Sets,3,0,0,0,3/7/10,Comparison Shopping,,2016-9
1151070,2016,9,Bedding Sets,0,0,0,0,8/17/07,Search - Organic,,2016-9
1155758,2016,9,Bedding Sets,2,0,0,0,12/30/07,Search - Paid,,2016-9
1155758,2016,9,Curtains & Drapes,2,0,0,0,12/30/07,Search - Paid,,2016-9
1194938,2016,9,Bar Stools,5,0,0,0,11/25/05,Search - Organic,,2016-9
1196726,2016,9,Area Rugs,3,0,0,0,6/5/11,Display - Acquisition,,2016-9
1200417,2016,9,Wall Art,0,0,0,0,12/12/06,Comparison Shopping,,2016-9
21,2016,10,Accent Pillows,1,0,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,Area Rugs,14,3,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,Bar Stools,303,1,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,Bedding Sets,1,0,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,Beds,3,1,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,TV Stands & Entertainment Centers,1,0,0,0,6/14/08,Search - Paid,Desktop,2016-10
21,2016,10,Wall Art,10,0,0,0,6/14/08,Search - Paid,Desktop,2016-10
546,2016,10,Beds,0,0,0,0,8/16/07,Search - Paid,Desktop,2016-10
3302,2016,10,Area Rugs,1,1,0,0,5/29/12,,Desktop,2016-10
3302,2016,10,Bar Stools,1,0,0,0,5/29/12,,Desktop,2016-10
4777,2016,10,TV Stands & Entertainment Centers,5,0,0,0,1/29/08,Search - Paid,,2016-10
4777,2016,10,Wall Art,0,0,0,0,1/29/08,Search - Paid,,2016-10
7411,2016,10,Sheets And Sheet Sets,1,0,0,0,5/28/15,Search - Paid,Desktop,2016-10
8125,2016,10,Area Rugs,18,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,Bedding Sets,4,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,Beds,26,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,Curtains & Drapes,0,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,End Tables,1,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,TV Stands & Entertainment Centers,2,0,0,0,11/19/06,Search - Paid,,2016-10
8125,2016,10,Wall Art,2,0,0,0,11/19/06,Search - Paid,,2016-10
8471,2016,10,Accent Pillows,1,0,0,0,9/24/10,,Desktop,2016-10
8471,2016,10,Area Rugs,2,0,0,0,9/24/10,,Desktop,2016-10
8471,2016,10,Wall Art,9,0,0,0,9/24/10,,Desktop,2016-10
8683,2016,10,Area Rugs,1,0,0,0,9/9/02,,Desktop,2016-10
8683,2016,10,Bedding Sets,2,0,0,0,9/9/02,,Desktop,2016-10
8683,2016,10,Curtains & Drapes,0,0,0,0,9/9/02,,Desktop,2016-10
9279,2016,10,Area Rugs,7,0,0,0,1/15/03,Search - Paid,,2016-10
9279,2016,10,Bedding Sets,2,0,0,0,1/15/03,Search - Paid,,2016-10
9279,2016,10,Beds,13,0,0,0,1/15/03,Search - Paid,,2016-10
11146,2016,10,End Tables,3,0,0,0,2/14/08,,,2016-10
11409,2016,10,Wall Art,6,2,2,168,9/23/06,Search - Paid,,2016-10
15006,2016,10,Area Rugs,23,3,0,0,3/31/12,,,2016-10
15006,2016,10,Bedding Sets,0,0,0,0,3/31/12,,,2016-10
15006,2016,10,Beds,1,0,0,0,3/31/12,,,2016-10
15006,2016,10,Curtains & Drapes,2,0,0,0,3/31/12,,,2016-10
15006,2016,10,End Tables,7,0,0,0,3/31/12,,,2016-10
15006,2016,10,TV Stands & Entertainment Centers,4,0,0,0,3/31/12,,,2016-10
15006,2016,10,Wall Art,1,0,0,0,3/31/12,,,2016-10
18756,2016,10,Area Rugs,0,0,0,0,11/9/08,Search - Paid,Desktop,2016-10
18756,2016,10,Bar Stools,0,0,0,0,11/9/08,Search - Paid,Desktop,2016-10
21067,2016,10,Accent Pillows,3,0,0,0,3/3/10,,,2016-10
21067,2016,10,Bedding Sets,9,1,0,0,3/3/10,,,2016-10
21067,2016,10,End Tables,5,0,0,0,3/3/10,,,2016-10
21067,2016,10,Wall Art,2,0,0,0,3/3/10,,,2016-10
25021,2016,10,Bedding Sets,0,0,0,0,2/3/04,Display - Acquisition,Desktop,2016-10
25021,2016,10,Beds,1,0,0,0,2/3/04,Display - Acquisition,Desktop,2016-10
27850,2016,10,End Tables,3,0,0,0,3/28/15,Search - Paid,,2016-10
27850,2016,10,TV Stands & Entertainment Centers,2,0,0,0,3/28/15,Search - Paid,,2016-10
30692,2016,10,Area Rugs,6,1,0,0,4/29/09,Search - Paid,Desktop,2016-10
30692,2016,10,Bar Stools,1,0,0,0,4/29/09,Search - Paid,Desktop,2016-10
30692,2016,10,TV Stands & Entertainment Centers,7,1,0,0,4/29/09,Search - Paid,Desktop,2016-10
30835,2016,10,Bedding Sets,0,0,0,0,12/25/08,Search - Paid,Desktop,2016-10
30835,2016,10,Sheets And Sheet Sets,1,0,0,0,12/25/08,Search - Paid,Desktop,2016-10
30835,2016,10,TV Stands & Entertainment Centers,9,0,0,0,12/25/08,Search - Paid,Desktop,2016-10
31200,2016,10,Beds,1,0,0,0,2/24/10,Search - Paid,Desktop,2016-10
32365,2016,10,Bar Stools,0,0,0,0,7/30/08,,,2016-10
34842,2016,10,Area Rugs,1,0,0,0,2/26/07,Search - Paid,Desktop,2016-10
39472,2016,10,Bar Stools,0,0,0,0,1/28/06,Search - Paid,Desktop,2016-10
40935,2016,10,Beds,3,0,0,0,11/24/08,Other,,2016-10
41696,2016,10,Curtains & Drapes,1,0,0,0,3/7/06,Search - Paid,,2016-10
45753,2016,10,Area Rugs,2,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,Bar Stools,1,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,Bedding Sets,1,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,Beds,6,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,End Tables,6,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,TV Stands & Entertainment Centers,3,0,0,0,1/8/14,Social - Paid,,2016-10
45753,2016,10,Wall Art,5,0,0,0,1/8/14,Social - Paid,,2016-10
46114,2016,10,Area Rugs,8,0,0,0,4/12/06,Search - Paid,,2016-10
46956,2016,10,Area Rugs,0,0,0,0,3/27/08,Search - Paid,Desktop,2016-10
46956,2016,10,Bedding Sets,0,0,0,0,3/27/08,Search - Paid,Desktop,2016-10
49819,2016,10,Bedding Sets,1,0,0,0,6/3/05,Search - Paid,Desktop,2016-10
50408,2016,10,Bedding Sets,16,3,1,70,4/19/13,Search - Paid,,2016-10
52995,2016,10,Area Rugs,26,0,0,0,7/24/07,,Desktop,2016-10
52995,2016,10,Bar Stools,6,0,0,0,7/24/07,,Desktop,2016-10
52995,2016,10,Wall Art,13,0,0,0,7/24/07,,Desktop,2016-10
57354,2016,10,Accent Pillows,1,1,1,21,3/6/15,Search - Paid,Desktop,2016-10
58404,2016,10,Sheets And Sheet Sets,1,0,0,0,6/2/09,Search - Paid,Desktop,2016-10
60027,2016,10,Area Rugs,4,0,0,0,12/27/02,,Desktop,2016-10
60267,2016,10,Bar Stools,2,0,0,0,2/2/04,Search - Paid,Desktop,2016-10
63391,2016,10,Bedding Sets,3,0,0,0,7/5/07,Display - Acquisition,,2016-10
63391,2016,10,End Tables,1,0,0,0,7/5/07,Display - Acquisition,,2016-10
63391,2016,10,Wall Art,3,0,0,0,7/5/07,Display - Acquisition,,2016-10
63602,2016,10,Beds,1,0,0,0,6/24/13,Search - Paid,,2016-10
66810,2016,10,End Tables,0,0,0,0,2/12/07,Search - Organic,Desktop,2016-10
67151,2016,10,Bedding Sets,6,0,0,0,3/31/11,Search - Paid,Desktop,2016-10
69342,2016,10,Bar Stools,6,0,0,0,2/7/11,Search - Paid,Phone,2016-10
69342,2016,10,Bedding Sets,4,0,0,0,2/7/11,Search - Paid,Phone,2016-10
69984,2016,10,Area Rugs,229,2,0,0,5/5/03,Other,Phone,2016-10
70469,2016,10,End Tables,4,3,1,175,9/21/04,,Phone,2016-10
75364,2016,10,Bedding Sets,3,0,0,0,2/15/05,Search - Paid,Phone,2016-10
76070,2016,10,Bar Stools,0,0,0,0,4/14/14,Other,Phone,2016-10
77302,2016,10,Area Rugs,1,0,0,0,3/29/06,,Phone,2016-10
77302,2016,10,Sheets And Sheet Sets,1,0,0,0,3/29/06,,Phone,2016-10
77549,2016,10,Beds,5,0,0,0,11/14/07,,Phone,2016-10
77549,2016,10,Sheets And Sheet Sets,0,0,0,0,11/14/07,,Phone,2016-10
92807,2016,10,Area Rugs,3,0,0,0,10/18/10,Search - Paid,,2016-10
94166,2016,10,Accent Pillows,4,0,0,0,6/28/07,,,2016-10
94166,2016,10,Area Rugs,5,0,0,0,6/28/07,,,2016-10
94166,2016,10,Bar Stools,4,0,0,0,6/28/07,,,2016-10
94166,2016,10,Bedding Sets,6,0,0,0,6/28/07,,,2016-10
94166,2016,10,Beds,1,0,0,0,6/28/07,,,2016-10
94166,2016,10,End Tables,6,0,0,0,6/28/07,,,2016-10
94166,2016,10,TV Stands & Entertainment Centers,1,0,0,0,6/28/07,,,2016-10
94166,2016,10,Wall Art,1,0,0,0,6/28/07,,,2016-10
102705,2016,10,TV Stands & Entertainment Centers,3,0,0,0,3/2/06,,,2016-10
108506,2016,10,Area Rugs,1,0,0,0,8/11/07,Search - Paid,,2016-10
115997,2016,10,Area Rugs,2,0,0,0,5/14/15,Search - Paid,,2016-10
115997,2016,10,Bedding Sets,15,2,0,0,5/14/15,Search - Paid,,2016-10
117890,2016,10,Beds,38,8,0,0,1/17/03,Search - Paid,,2016-10
128554,2016,10,Curtains & Drapes,1,0,0,0,8/18/10,Search - Paid,,2016-10
130642,2016,10,Bar Stools,4,0,0,0,5/13/10,Search - Organic,Tablet,2016-10
134248,2016,10,Bedding Sets,1,0,0,0,1/13/06,,,2016-10
140295,2016,10,Accent Pillows,5,0,0,0,7/24/06,Search - Paid,Desktop,2016-10
140295,2016,10,Bedding Sets,0,0,0,0,7/24/06,Search - Paid,Desktop,2016-10
140295,2016,10,Beds,28,1,0,0,7/24/06,Search - Paid,Desktop,2016-10
140295,2016,10,End Tables,1,0,0,0,7/24/06,Search - Paid,Desktop,2016-10
140639,2016,10,Wall Art,1,0,0,0,1/5/11,Search - Paid,Desktop,2016-10
144428,2016,10,Bar Stools,0,0,0,0,7/31/11,,Desktop,2016-10
145418,2016,10,Beds,2,0,0,0,1/22/05,Search - Paid,Desktop,2016-10
148109,2016,10,Area Rugs,3,0,0,0,5/21/15,Search - Organic,,2016-10
159140,2016,10,Bedding Sets,0,0,0,0,1/31/03,Search - Organic,Desktop,2016-10
168053,2016,10,Area Rugs,3,0,0,0,6/11/07,Search - Organic,Desktop,2016-10
179045,2016,10,Area Rugs,4,1,1,126,8/24/04,Search - Organic,Desktop,2016-10
179280,2016,10,End Tables,1,0,0,0,6/12/04,Search - Paid,Desktop,2016-10
179488,2016,10,Area Rugs,1,0,0,0,5/19/06,Search - Paid,Desktop,2016-10
179816,2016,10,TV Stands & Entertainment Centers,1,0,0,0,10/16/11,Search - Paid,Desktop,2016-10
181987,2016,10,Wall Art,0,0,0,0,4/4/15,,Desktop,2016-10
182445,2016,10,Sheets And Sheet Sets,0,0,0,0,11/7/13,Search - Paid,Desktop,2016-10
185041,2016,10,Bedding Sets,1,0,0,0,9/24/04,Social - Paid,Phone,2016-10
189685,2016,10,Accent Pillows,8,2,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Area Rugs,4,0,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Bar Stools,50,10,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Bedding Sets,5,0,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Beds,5,1,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Curtains & Drapes,1,0,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,End Tables,11,1,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Sheets And Sheet Sets,7,1,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,TV Stands & Entertainment Centers,2,0,0,0,12/27/06,Search - Paid,Desktop,2016-10
189685,2016,10,Wall Art,6,1,0,0,12/27/06,Search - Paid,Desktop,2016-10
199764,2016,10,End Tables,2,0,0,0,6/24/07,Search - Paid,Desktop,2016-10
203757,2016,10,End Tables,7,0,0,0,8/27/04,Search - Organic,Desktop,2016-10
208268,2016,10,Area Rugs,2,0,0,0,12/13/04,Search - Paid,Desktop,2016-10
208268,2016,10,Wall Art,1,0,0,0,12/13/04,Search - Paid,Desktop,2016-10
219860,2016,10,Beds,1,0,0,0,11/14/05,Search - Paid,,2016-10
221307,2016,10,Area Rugs,1,0,0,0,2/2/05,Comparison Shopping,,2016-10
221456,2016,10,Accent Pillows,0,0,0,0,3/11/04,Search - Organic,,2016-10
230107,2016,10,Beds,5,0,0,0,6/24/05,,,2016-10
230107,2016,10,Curtains & Drapes,1,0,0,0,6/24/05,,,2016-10
230107,2016,10,End Tables,6,0,0,0,6/24/05,,,2016-10
230107,2016,10,Wall Art,15,0,0,0,6/24/05,,,2016-10
245175,2016,10,Area Rugs,5,0,0,0,2/2/16,,,2016-10
245175,2016,10,Beds,1,0,0,0,2/2/16,,,2016-10
245175,2016,10,Wall Art,4,0,0,0,2/2/16,,,2016-10
255988,2016,10,Beds,1,0,0,0,12/20/07,Display - Acquisition,,2016-10
279152,2016,10,Sheets And Sheet Sets,1,0,0,0,12/17/06,,Desktop,2016-10
279227,2016,10,Area Rugs,3,0,0,0,8/16/12,Comparison Shopping,,2016-10
279227,2016,10,Curtains & Drapes,2,0,0,0,8/16/12,Comparison Shopping,,2016-10
280502,2016,10,Beds,1,0,0,0,4/17/06,Search - Paid,Desktop,2016-10
285670,2016,10,Area Rugs,26,5,2,280,11/2/05,Search - Organic,Desktop,2016-10
296444,2016,10,TV Stands & Entertainment Centers,16,0,0,0,8/26/05,Search - Organic,Desktop,2016-10
296444,2016,10,Wall Art,3,0,0,0,8/26/05,Search - Organic,Desktop,2016-10
297592,2016,10,Accent Pillows,5,0,0,0,3/8/03,,Desktop,2016-10
297592,2016,10,Area Rugs,3,0,0,0,3/8/03,,Desktop,2016-10
297592,2016,10,Bedding Sets,8,0,0,0,3/8/03,,Desktop,2016-10
297592,2016,10,Curtains & Drapes,0,0,0,0,3/8/03,,Desktop,2016-10
301273,2016,10,Area Rugs,0,0,0,0,12/24/09,,Desktop,2016-10
301396,2016,10,Area Rugs,4,0,0,0,6/28/03,Other,Desktop,2016-10
301396,2016,10,Bar Stools,43,0,0,0,6/28/03,Other,Desktop,2016-10
301396,2016,10,Bedding Sets,12,1,0,0,6/28/03,Other,Desktop,2016-10
301396,2016,10,Curtains & Drapes,4,0,0,0,6/28/03,Other,Desktop,2016-10
309887,2016,10,Wall Art,4,0,0,0,11/7/12,Search - Organic,Desktop,2016-10
313346,2016,10,Area Rugs,3,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
313346,2016,10,Bar Stools,2,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
313346,2016,10,Bedding Sets,2,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
313346,2016,10,Curtains & Drapes,0,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
313346,2016,10,TV Stands & Entertainment Centers,2,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
313346,2016,10,Wall Art,2,0,0,0,1/23/16,Social - Paid,Desktop,2016-10
316663,2016,10,Area Rugs,4,0,0,0,1/3/05,Search - Paid,,2016-10
320903,2016,10,Bedding Sets,0,0,0,0,7/2/14,Search - Paid,Desktop,2016-10
320903,2016,10,TV Stands & Entertainment Centers,1,0,0,0,7/2/14,Search - Paid,Desktop,2016-10
325378,2016,10,Accent Pillows,6,0,0,0,2/28/13,Search - Paid,Desktop,2016-10
336522,2016,10,End Tables,8,0,0,0,5/17/04,,Desktop,2016-10
342613,2016,10,Beds,1,0,0,0,3/2/10,Search - Paid,Desktop,2016-10
353967,2016,10,TV Stands & Entertainment Centers,10,0,0,0,5/21/03,,Desktop,2016-10
365808,2016,10,Wall Art,18,0,0,0,7/13/11,,,2016-10
368383,2016,10,Accent Pillows,7,3,2,40,1/24/10,,,2016-10
371067,2016,10,Area Rugs,4,0,0,0,4/25/05,,,2016-10
371067,2016,10,End Tables,5,0,0,0,4/25/05,,,2016-10
371541,2016,10,Accent Pillows,1,1,0,0,8/28/04,Search - Paid,,2016-10
371541,2016,10,Bedding Sets,12,1,0,0,8/28/04,Search - Paid,,2016-10
371541,2016,10,Wall Art,3,0,0,0,8/28/04,Search - Paid,,2016-10
382362,2016,10,Area Rugs,2,0,0,0,3/10/04,Search - Organic,,2016-10
382362,2016,10,End Tables,3,0,0,0,3/10/04,Search - Organic,,2016-10
382533,2016,10,TV Stands & Entertainment Centers,1,0,0,0,2/16/14,,Desktop,2016-10
387611,2016,10,Accent Pillows,13,4,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Area Rugs,109,6,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Bar Stools,37,0,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Bedding Sets,28,0,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Beds,133,2,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Curtains & Drapes,25,3,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,End Tables,18,0,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Sheets And Sheet Sets,5,0,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,TV Stands & Entertainment Centers,41,0,0,0,3/14/14,Search - Paid,,2016-10
387611,2016,10,Wall Art,37,0,0,0,3/14/14,Search - Paid,,2016-10
387633,2016,10,Bedding Sets,1,0,0,0,7/7/12,Search - Organic,,2016-10
397746,2016,10,Area Rugs,2,0,1,320,11/21/11,Search - Organic,Desktop,2016-10
397746,2016,10,Curtains & Drapes,0,0,0,0,11/21/11,Search - Organic,Desktop,2016-10
401599,2016,10,Beds,1,0,0,0,10/8/14,,Desktop,2016-10
406022,2016,10,Area Rugs,4,0,0,0,3/27/09,Search - Paid,,2016-10
411524,2016,10,Bedding Sets,3,0,0,0,12/14/15,Search - Paid,Desktop,2016-10
411524,2016,10,End Tables,1,1,0,0,12/14/15,Search - Paid,Desktop,2016-10
411524,2016,10,TV Stands & Entertainment Centers,1,0,0,0,12/14/15,Search - Paid,Desktop,2016-10
421086,2016,10,Area Rugs,2,0,0,0,9/23/10,Search - Organic,,2016-10
425417,2016,10,Area Rugs,133,8,0,0,10/27/03,,,2016-10
425417,2016,10,Curtains & Drapes,0,0,0,0,10/27/03,,,2016-10
453991,2016,10,Wall Art,9,0,0,0,12/28/11,Search - Organic,,2016-10
454170,2016,10,Accent Pillows,0,0,0,0,10/1/04,Search - Paid,Desktop,2016-10
454170,2016,10,Beds,1,0,0,0,10/1/04,Search - Paid,Desktop,2016-10
454170,2016,10,End Tables,2,0,0,0,10/1/04,Search - Paid,Desktop,2016-10
465765,2016,10,Area Rugs,1,0,0,0,12/1/07,,,2016-10
465765,2016,10,Bar Stools,0,0,0,0,12/1/07,,,2016-10
465765,2016,10,Bedding Sets,5,0,0,0,12/1/07,,,2016-10
465765,2016,10,Beds,1,0,0,0,12/1/07,,,2016-10
465765,2016,10,TV Stands & Entertainment Centers,5,0,0,0,12/1/07,,,2016-10
465765,2016,10,Wall Art,8,0,0,0,12/1/07,,,2016-10
466285,2016,10,End Tables,3,0,0,0,8/31/06,Search - Paid,,2016-10
466285,2016,10,TV Stands & Entertainment Centers,1,0,0,0,8/31/06,Search - Paid,,2016-10
473268,2016,10,Area Rugs,5,0,0,0,4/18/03,,,2016-10
473268,2016,10,End Tables,2,0,0,0,4/18/03,,,2016-10
473268,2016,10,Wall Art,1,0,0,0,4/18/03,,,2016-10
473735,2016,10,TV Stands & Entertainment Centers,0,0,0,0,1/16/03,,,2016-10
475351,2016,10,Area Rugs,8,0,0,0,10/30/11,,,2016-10
475351,2016,10,Bar Stools,20,0,0,0,10/30/11,,,2016-10
475351,2016,10,Beds,8,0,0,0,10/30/11,,,2016-10
475351,2016,10,TV Stands & Entertainment Centers,0,0,0,0,10/30/11,,,2016-10
476233,2016,10,Bedding Sets,3,0,0,0,8/24/08,,,2016-10
476233,2016,10,Beds,6,0,0,0,8/24/08,,,2016-10
476233,2016,10,End Tables,2,0,0,0,8/24/08,,,2016-10
476233,2016,10,TV Stands & Entertainment Centers,0,0,0,0,8/24/08,,,2016-10
479547,2016,10,Accent Pillows,65,12,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Area Rugs,821,43,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Bar Stools,169,4,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Bedding Sets,317,27,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Beds,504,12,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Curtains & Drapes,95,4,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,End Tables,211,15,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Sheets And Sheet Sets,28,1,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,TV Stands & Entertainment Centers,74,3,0,0,3/2/09,Search - Organic,,2016-10
479547,2016,10,Wall Art,138,4,0,0,3/2/09,Search - Organic,,2016-10
490808,2016,10,Bedding Sets,4,0,0,0,6/16/12,Search - Paid,,2016-10
490808,2016,10,Sheets And Sheet Sets,1,0,0,0,6/16/12,Search - Paid,,2016-10
494333,2016,10,Bar Stools,2,0,0,0,9/5/09,,,2016-10
494798,2016,10,Area Rugs,1,0,0,0,10/5/12,Search - Organic,,2016-10
496726,2016,10,Bar Stools,0,0,0,0,11/10/12,,,2016-10
506901,2016,10,Area Rugs,3,0,0,0,8/29/11,Search - Paid,,2016-10
514594,2016,10,Accent Pillows,10,1,1,49,5/16/15,,,2016-10
514594,2016,10,Area Rugs,2,0,0,0,5/16/15,,,2016-10
519662,2016,10,Wall Art,4,0,0,0,6/15/11,,,2016-10
521789,2016,10,Bar Stools,0,0,0,0,5/1/16,Comparison Shopping,,2016-10
521789,2016,10,End Tables,9,0,0,0,5/1/16,Comparison Shopping,,2016-10
524447,2016,10,Beds,1,0,0,0,6/13/14,Search - Paid,,2016-10
524492,2016,10,Wall Art,1,0,0,0,10/17/08,,,2016-10
527077,2016,10,Curtains & Drapes,2,0,0,0,5/10/09,Search - Paid,Phone,2016-10
529113,2016,10,Accent Pillows,0,0,0,0,12/15/03,Search - Organic,Phone,2016-10
535417,2016,10,Beds,1,0,0,0,2/27/11,Comparison Shopping,Phone,2016-10
542292,2016,10,Accent Pillows,0,0,0,0,11/19/10,Search - Organic,Phone,2016-10
551822,2016,10,Beds,1,0,0,0,7/27/10,,,2016-10
558373,2016,10,Bedding Sets,2,0,0,0,7/19/14,,,2016-10
564656,2016,10,Area Rugs,1,0,0,0,4/29/07,Search - Paid,,2016-10
